course_id,cgpa,study_hours,attendance,course_difficulty,past_course_performance,grade
4,7.02082576215471,6.569020393474294,0.5096660100943003,2.4229955602727973,6.761423445171139,5.142421056361765
5,7.3143410233361825,4.852891605521412,0.5988260914950236,1.6731224406329772,7.176368331326172,5.237657276642164
10,6.393665025993972,4.834771444095333,0.343849477535493,2.395970114525229,7.076527975705535,5.228633726743541
5,6.303793375919329,3.455038363390351,0.8449132215880647,3.2192041876335886,5.230540982288024,5.2882780418260795
1,8.312525822394198,2.1066097303730587,0.4387355647807329,3.6734288127536936,8.503302035374983,5.347717421726588
8,8.856240028570824,8.049771656874375,0.5679886589935429,3.16179154060272,7.648756050972301,7.139423830891311
10,7.427989878419666,11.207191117677457,0.5035548313886946,3.3467240162419505,5.854714603922979,6.131706453787748
5,8.503532897892024,6.858031210663934,0.7881863945924331,2.6629736253186236,8.812644268557515,6.881550805479084
3,7.861636025047634,6.9651011717807565,0.7200729626268118,3.496248566245428,9.740656005736055,5.813161086557009
3,6.854880245394876,7.56207246166648,0.42679341758852574,4.482832866385907,7.88566023200516,5.05740890664566
4,7.861395605508414,2.481124994766634,0.5124502597370423,3.7047894424389867,8.887443271566536,4.882670801868845
7,9.03803656646597,12.0,0.45981026901606753,3.8095418882529404,7.545679686682729,6.5340879914110035
5,7.464173960890048,6.5783255579804445,0.5548385920495814,3.294016399306631,4.8284921788703485,5.66139791935026
1,9.064643655814006,12.0,0.8531370166478992,1.4968449304003981,10.0,7.803841260216632
5,5.0,1.8009010134280317,0.601495995692779,1.9553334693687567,8.58177233410714,3.5354296676356807
5,8.321902504375224,12.0,0.5787123396292712,3.454875800663843,10.0,6.486768091898628
6,7.587047068238172,8.395104136694886,0.3276481615255583,2.989060948039914,6.807254039297095,5.091484762026802
7,7.2009926495341325,7.419914377184382,0.3562845930358363,3.439842886472828,5.308743346580626,4.290929215160324
5,7.591760776535502,6.775481984287847,0.2622061304746977,4.676423417844074,5.715708496845501,5.224853344433033
11,5.512431085399108,3.664359014095938,0.6099740154376256,3.7260359992293335,4.0,2.411570929358252
2,7.280328112162488,9.425857465151608,0.9151362323296939,4.258886205742821,6.935161750898673,6.081395685789053
2,7.857112571511746,6.706769666753538,0.6018868073420203,3.09468138947073,9.908495737181903,6.457607774158776
4,8.977894044741516,1.2811061250317568,0.6460782884277488,2.19278432251556,8.072031883510697,6.188997764841783
1,6.981729781726353,2.2338244402600758,0.380521682060437,2.942133840785659,7.3406951977308585,4.841236536740322
7,6.691506397106813,4.7956678611072086,0.4084935217143596,2.195248186280862,8.74744992443108,5.111624364057547
1,6.998242956415464,6.528591314629036,0.43094190493350076,4.558294956772448,6.292627101742225,5.060690523209859
3,8.415402117702074,6.562556227461972,0.49328976068130237,3.7903910765354696,10.0,6.464910930733802
10,7.8287511096596845,9.919913257108739,0.3342535083615391,3.5205124966282795,10.0,7.051019759529462
7,6.970239796232962,1.0,0.36499387790411963,4.235943202228103,6.682500849342349,5.07711681001172
11,8.013267433113356,6.841377756006165,0.540509840481931,1.0,6.7429858071505295,7.158783288898899
6,7.5970775493480405,1.0,0.48628858012283016,3.5881379513426594,8.363811354129098,4.646277427914655
7,8.468644990532889,9.054052878878817,0.6592522615383314,1.6893542156956274,7.406764079594734,7.324237887971877
5,6.797946906122648,5.15498138157211,0.41120984865015786,2.992744301534339,5.023730008684849,5.0856019502033245
8,7.172337853402232,6.996700198794141,0.34587824809436785,2.6882924075327854,8.942494477666033,5.383042934379345
6,7.107891846867842,3.0946645957249754,0.4019018077632318,3.6617366120969477,8.80019537372311,4.557014562765495
4,6.036485051867881,8.66758283646756,0.6780262761201997,3.2281872889609553,6.458806941952858,4.8562450169562545
11,7.796120277064576,9.362070213828215,0.395246019993418,4.345117173611788,5.562987063352936,5.202387513795774
1,7.761055272179889,7.959477126779575,0.5932528658493292,2.3981028390673864,5.588449313699844,5.332777966324918
2,7.505113456642461,5.615539024723647,0.5339977627290502,3.709114389633284,7.414423352278451,5.720319834087656
6,7.265412866624853,7.551902149185279,0.3987336295808505,3.162223216898832,6.335982454879848,5.52012214435023
4,6.084629257949586,2.7470257023976226,0.21738143274963745,1.3647097299284474,5.747601082352298,4.41845782200559
3,7.079354677234641,8.230150718849849,0.6036347141376236,2.0813835414769675,8.488493006654254,6.47411996282769
7,7.15728548347323,10.674271069750347,0.4154162513387496,2.8501219664778317,8.109868814565097,5.979388594381467
7,6.697722730778381,8.570009864560264,0.623560647766356,4.1122924498917275,8.755619932291285,5.869952176192433
2,7.338714288333991,3.682164021244965,0.2372164975096851,3.4637230575571145,5.651165166767907,4.484990887279339
8,7.904050856814538,7.4074926372709395,0.7756491941215895,1.8324991761192857,7.018048246740108,6.018888038394736
11,9.38618590121053,3.6295240896924805,0.9639971214491639,2.8596837719528403,9.708802674037539,6.973338183619503
1,7.674577812831839,7.856833183792499,0.39672619163265965,5.0,8.044321980501625,6.650304094406807
11,7.7575503907227645,7.557850551165829,0.6690719398093732,3.111223334840858,9.728855847387369,6.927139611084453
10,7.425554084233832,1.0,0.18500711572628273,2.6726744249276044,7.828692917819786,5.470182189829983
7,5.581228784700959,1.0,0.4647733194809296,3.4917396407562205,8.679023805448999,3.189707707680418
10,7.473486124550783,5.1293722094093255,0.21686683681196584,3.76339307958197,8.04146698977026,5.357716599315065
1,7.560230209941026,5.145604926530343,0.5700467243008618,2.543831652519941,8.885412318341709,6.254690382243218
3,9.963242112485286,4.342162883731813,0.36867065391260145,3.5025747743714373,8.488997058563013,7.896099606254745
3,7.307639035218878,7.013047416231654,0.48467689079680315,2.671110503329191,7.136778142479198,4.8411446604851
10,7.801547342333612,6.995658700688426,0.33904546202016395,3.7193276018294386,8.82749974539274,6.229272611326461
2,7.465288230294757,5.389423188300248,0.6427290630009493,3.1696931579712837,9.64516901709591,6.336980429278703
10,6.331321962380468,2.797683069429286,0.17911290992161083,3.481967827052892,7.525780797632456,4.5201156382999494
5,8.642822814515021,10.060379630861707,0.7914517521423566,2.2408164538324957,7.925218312258584,6.508166654181502
4,8.251933032686773,11.567767765414304,0.6468499745021479,2.1787136159271405,9.842355667173255,7.39567793220547
6,8.291031947043047,5.182141106094827,0.4814848403917769,3.9454973046593946,4.515754378510311,5.740016480916057
2,6.590612545205261,3.4359892846997466,0.40770865944489443,2.920603618614506,4.480077029383372,4.540499774850757
4,8.902794310936098,8.595858444984868,0.49027545293850305,3.2850347420993615,9.254407353157852,6.587247170623758
7,6.0981489372077196,3.8044310105252173,0.4128137472139934,2.6936045729134803,6.289866790425091,4.026693301276633
1,8.08685709380027,6.0512940730505145,0.8312509990579102,3.898726774013644,8.569070442346437,6.329396267879124
11,9.690455625809978,9.971323955821997,0.5643767330599229,2.392190019970342,8.879930221714897,7.4142493768531486
3,6.509463674869312,1.0,0.5280739089828748,2.864398760099117,7.413043114314327,4.136364484021726
1,6.933702270397228,9.50186879087579,0.8936965772093056,3.7859928127031317,5.631987357788274,5.530981602319874
2,7.599651365087642,6.297762665058137,0.35068047896650145,4.172967699164266,8.175485084680885,5.585191428359278
9,6.996524345883801,4.3627400430205,0.13427472091792503,2.4762407089733167,8.389188834430037,5.673432587087431
10,5.949336568933868,4.491766792482748,0.4480912025411326,4.959683981955883,7.995361504150556,3.564688561977122
5,7.568562974806027,5.942138444906378,0.3913322959357458,3.3132416936936164,10.0,5.169490073912964
4,6.437696286273895,1.0,0.6645618286168897,1.9570717381912623,6.872535065645306,4.424690548081771
4,7.973592430635182,10.863688626867853,0.6880281595543022,3.369052048589968,7.9923813317153956,5.711466413118266
8,6.580575765766197,5.388437509424813,0.2823977326711058,2.6170007855165425,4.321644339775566,4.965142948045544
3,9.04993440501754,8.568953915356158,0.41819727117689787,3.434068487183177,7.53783698180464,5.780359327547758
4,6.716746707663763,8.22804667785314,0.7609190827198213,2.957143752339662,6.412099584354714,5.842481367214721
2,7.177938483794325,2.6788634143545593,0.2621761916800877,3.074273690190145,8.60003626707056,5.572361719857388
6,8.31351721736967,8.071229471001422,0.6103474309535866,2.088406623413854,6.902960366024325,6.704656529493328
9,6.269135683566045,4.212385274156455,0.5823388188370198,3.99006123071636,7.58290500811948,3.6108177582364838
4,7.72745993460413,8.722280273332785,0.5029894027757588,1.8438726328489679,7.4067893787778205,6.403222311231533
11,8.807142754282427,1.0,0.3764332777565983,1.8912351045950049,7.899247755325555,5.610809934407251
6,5.8925167654387725,4.416730511627211,0.3796113390406206,3.3673603491474866,6.498102689507025,3.652743572255334
4,7.684633858532305,4.33924511947396,0.5886917606269759,4.60284424717797,6.7925091425933495,5.495930446673638
2,7.759882794248424,7.504695087301205,0.6787006817820423,2.6474069029355927,6.7883620838348975,6.466152164847457
6,8.28182287177731,8.035590859526454,0.5551031972710085,3.700972322703966,5.240097151558945,6.6777556529973605
7,6.263049289121918,2.887561746831456,0.35950384209189545,4.073340176863545,6.012203191393509,3.9426837694982892
4,6.179543386915723,2.807113117004448,0.26639637040541286,3.814684437294069,5.6057281516179165,4.0754199862676765
11,8.021941565616897,6.08555714682153,0.22820708613483792,2.6887917108263184,6.841387611908209,6.667022951031064
7,7.796984673233186,3.5476610566409246,0.48165492696365086,1.9089532828059255,8.08319886514829,6.836649385014752
11,7.750492850345877,8.726345366633083,0.9793362450682181,1.0,8.413292924427878,7.412271637602641
8,7.846448209496976,5.169536966255243,0.30943199911684127,2.7371595005376066,7.840805503611374,5.570446557174117
11,6.819975278421509,1.0,0.1515264025496531,4.178087368562174,8.267105480569269,4.287469029490224
3,7.732253697161004,5.061336787863385,0.30385581981980475,1.875834015238066,8.27592047675825,5.78727476046229
2,7.793072473298682,3.1188265161070285,0.5606021385468061,3.7002098475187655,7.012566446600614,5.660028159824863
5,6.785648581973632,1.0,0.39445636745156665,2.0498474699481277,6.055669578809972,4.179386415984597
2,9.365774511144757,3.780339694248089,0.4689347651041019,3.1060725763868384,9.025275512951598,6.768454177694758
10,7.9738329209117875,6.70729175222834,0.35892589624962323,3.707791614155018,8.442333709491102,6.068038379128307
5,6.308696502797352,9.032879686982575,0.5719192080059647,2.340504563161572,8.512854012505393,5.775347217971536
10,8.15655360863383,7.464796308502004,0.2621642624949258,3.170484680696914,9.496347093453824,5.762453962761018
6,6.525318329772679,3.400744499170924,0.40305619653477,2.584908663274671,5.755513321080121,4.723983457793752
8,8.287084603742452,7.9973802685060695,0.7723676036508205,3.705148658938177,7.6479498024288235,7.266521219220975
6,8.658595579007404,5.549605532548949,0.28109084691852554,3.235317168484637,9.067543612681838,6.060618111431795
4,6.679317681648289,3.2596530378291977,0.06932415316097207,3.0565076744292674,8.277519044242261,4.7960285581652125
3,8.463376129244322,3.3076128986965045,0.7646763867986284,4.558349960141978,9.332817493528214,4.9744103677145945
2,7.912780926936498,1.0747383212940411,0.2299839198863443,3.662306142368302,7.443129899608528,5.135301776175119
1,8.32206015999449,5.4878770083172554,0.7430012091991192,2.309648133873711,5.944408133353367,6.291517166281948
2,9.396792982653947,7.9915948558835534,0.6114586814627101,2.914136099202238,7.079350523489376,7.126099358463653
2,7.254611883997129,5.513818497153035,0.4415874618767209,2.924101214920339,7.487178590277112,5.791868054150482
5,6.746263835642511,4.1491102846719325,0.4958367694807606,3.080319572625212,7.235723054086275,4.782305495564851
9,6.610485570374477,2.451150274209239,0.16932466060599893,5.0,4.979320839110556,4.44348030892174
1,6.684189715034561,7.172090347082555,0.5329366955365967,3.3708518927109967,6.7457872168580995,4.7323362866885725
4,7.422898290585896,1.9869228726289623,0.2868488110795827,1.0,8.142865338867802,6.181457039081038
10,7.841151974816644,8.601005321383742,0.3362475676911176,2.457201028283035,5.761966396110935,6.139024608722943
7,7.776690799330019,3.2147015826838414,0.48572076634127537,1.0676279125041914,9.101179362237636,5.971484707881594
11,8.327183249036024,4.404440887169715,0.4272404648248482,2.67020174295416,7.262731551485478,5.236817796268187
10,7.513001891877907,1.6100459416552946,0.3227833080413512,1.0126897702735715,9.145520993179511,5.027613191944052
3,8.953534077157316,5.6586208210689435,0.30472986843909255,2.128409528931572,7.46729518534627,6.728280333108187
8,7.235343166762044,8.714211908843572,0.8981675305178283,1.4792784703658801,5.524801992407161,5.777786610051521
3,10.0,9.546884265331869,0.8935723127882855,3.3841601779674777,8.312794515237421,8.292120478819395
8,8.125667347765006,9.43580021429611,0.8323845445548664,3.0005393626288788,7.545244958819524,6.769202206927669
2,6.642842443583717,6.880701592668782,0.43398147701063833,3.3029623074987313,6.06726985035138,4.296411259492597
5,6.429107501938888,1.8322765159600034,0.0,2.8954486114314735,6.176373118997551,4.505589958076159
4,7.982472415243185,5.393610259211877,0.8896693817480255,1.6057022497955822,8.088678415184514,6.315041270971629
11,7.276537214674149,3.480632384386931,0.3948630664653567,3.513521369254735,6.836806995577304,4.956529351211365
9,8.214000494092092,10.562925107390795,0.5308975641393662,4.922224560269453,7.6506317549364535,6.817125782659275
3,7.973237624573545,2.788224160379902,0.4952306252255613,3.409212578606547,5.017426738397587,4.502836179021992
11,7.427171087343127,8.622829938041836,0.8179386656957791,2.574075400682434,7.786566785155898,5.644650106074294
5,6.653206281931595,8.001426635871585,0.5282323612558901,1.571932823894555,6.523439450814614,5.75696542501078
10,5.985152775314136,10.276982825399571,0.837687238780426,2.0919330292400344,8.605046413444201,4.887291520020897
9,7.053485047932979,4.413728260457891,0.6458636649692893,3.453039656572059,5.528091782672147,4.665366302440815
6,8.356398794323471,8.822085514199264,0.4130492314325026,4.073118026799375,5.137036163277158,6.51143449254555
2,7.714093744130204,12.0,0.5738057286333129,3.260866174721976,8.326968361786205,6.541518155294557
1,6.2542612212880115,3.1504839462293197,0.5466940130484512,3.7998872897059837,6.897773382371108,3.66229905944813
11,7.673180925851182,1.5334239980838662,0.0,3.707678244027243,5.858577117299108,4.734457433469242
1,7.8853173797288365,1.0,0.31885488988948907,3.5065343913859177,5.225098733304048,4.63437906280562
7,6.616142563798867,7.431050137623089,0.2261811334811233,2.341526404738744,8.937394890685642,5.0859461278247
2,7.653725105945528,1.0,0.24417157728444955,3.1739235119751523,9.478773160072041,6.930642503010122
7,7.558208718446,4.9296098159430315,0.4068846581301003,2.1516221961178617,4.0,5.611658290092627
1,6.357029702169377,6.397563322852383,0.39588442326701956,3.017428952958102,5.762586247633812,4.642897259800528
4,7.857787360348283,6.841756498768368,0.43191779395035523,3.330863531066912,9.996739234419646,6.5685048496872245
10,8.060784526368234,7.724962213647104,0.36050139158387007,4.678783807386855,6.928455331790964,5.593937089470422
11,8.583051243175277,7.533310561942784,1.0,1.6902680256323679,7.272217519182714,6.7215948283122975
4,8.553802052034904,10.679639081568103,1.0,3.4815076309913056,7.5635224449803795,7.17700983674411
5,6.1223306320429085,2.0409153634179367,0.08051057334439093,4.481236591623595,4.604285981777796,3.787294406273347
10,6.562174960084877,3.2187545526923085,0.6862021670871854,3.758847765838796,4.0363588557173475,4.797489011436317
1,8.01503526720866,4.094049877954456,0.3771766418589244,3.8329454428250416,9.189345653148184,6.373543982869969
7,8.013785950912208,8.901604196317598,0.6431090725800838,3.5876949018678124,4.845244806267031,6.603264891886534
11,8.015047686306048,9.11323391423003,0.6117215792805264,4.298334489775417,7.981440558577367,6.620805855487323
2,10.0,9.353675957955524,0.5798394703477243,1.912521831887632,10.0,8.55625859287712
11,8.070890510693166,10.007193409224318,0.8531792027897667,1.6140733340297535,5.472783909133478,7.336836812205722
11,8.635565640180598,3.3743299100153363,0.4830775953897334,2.993665859534744,6.658493344233811,6.266698577335207
2,8.454001763493203,11.764873745447973,0.635012244077479,1.0,9.737570017032628,6.8415730815494
8,8.151391251305798,11.090828866181415,0.4348320568315179,4.230645804178011,8.505311456254617,6.747828778193471
9,7.184730755359654,7.954650596024964,0.3738252473380608,4.220715195495441,6.1033829684334275,5.9467662219066115
6,8.258969220493267,11.952572102707794,0.4005018157895712,2.5666494449154738,9.584651959387042,6.6934296735263334
11,6.727174785462428,1.0,0.3048650344348644,2.6292294033394903,8.518825935005154,4.443746521201765
1,7.263181393259991,4.2372007058200385,0.1924341608008551,2.9276525248493286,7.487806014805554,5.116974630186382
1,7.014636452170897,3.4057987796908606,0.340999981572823,3.0520206504396197,5.560005174709133,4.845655127658567
11,7.581874139386323,8.229937282781089,0.8516265790568968,3.1271739191942856,6.6871388423627325,5.769408396595709
7,9.814658566673508,4.70130463453237,0.7891564117356697,3.558232106878303,9.29984111260454,7.118005172243452
8,5.6327348074082515,6.7786732939390575,0.4448097899404418,2.827373646991522,5.660022121464544,4.7065335687528265
3,8.186260190374513,10.660616584289752,0.6653873485293423,3.943193303477794,9.138817900614436,5.697132857092326
9,5.887284128810348,6.795436003300276,0.837980808479958,3.445947777125303,4.0,4.54898924982444
4,7.028068134210566,6.473707578352957,0.6010642020519301,2.3930365541273644,4.678252400348038,5.12451563103275
4,8.588950596967367,3.907540454871646,0.40824808039911165,4.335112667804097,8.283572085100804,4.953831846384508
3,7.564280019095463,3.5108711169002773,0.1343966145697374,1.641743013877513,6.557679392656467,5.65414438887429
8,6.422255222070694,8.886660893546555,0.6318868823006616,2.9078341891785233,5.555005733402875,5.409708746723867
9,6.784696290740031,7.765804044308023,0.6961127409564412,3.966917401075468,4.0972023247564255,5.088401027114482
1,8.179597748934675,6.426619641015108,0.4150742597551619,2.2769268950878554,7.755037191451545,6.543984225248215
2,6.7696333682828636,4.16197805732862,0.46775848766987504,3.3095556467671514,6.6596106957968555,4.980581424042399
1,7.716458589581975,1.0,0.26927701793360653,3.543339596999048,8.381739485634993,4.6500705243205225
4,7.545571839903814,2.8239002158697346,0.35914640095200984,2.139476132018761,7.385259487614127,5.732025959448265
10,6.848399652394183,11.212976983334517,0.15013747402778493,2.927522280405965,6.5949736393151825,6.106842315823377
7,9.643944089325325,3.87378855845286,0.4705277681115479,2.84349616979079,10.0,6.394250966746151
7,8.133919022318011,7.075574681517651,0.755083110758253,2.448262148167707,5.725042360449782,6.665448897469315
6,5.474857413342393,7.40221785025951,0.3394543804290344,5.0,6.636984017611039,3.9018473322260356
11,7.686454314769428,2.3843954478086653,0.39744329449412924,2.2368936465545244,4.873797273145575,5.455055187309915
5,6.838213535231612,6.02470225252854,0.3231618084884984,4.004930294067883,5.529206654660916,4.845507352573616
11,8.352433334796224,9.495693280368945,0.7227087779960352,2.6071989831188582,6.027717635422386,6.5550959933329676
4,6.7074792615673,5.40348137497559,0.4051105767879769,1.9133638111147182,7.868149286274987,5.576225250603182
8,7.385263558533101,12.0,0.5075622342049226,3.102814243155069,7.0715691405800785,6.104966152570354
7,8.004987278980456,1.39819204654978,0.6333161862439032,3.6490933843875006,7.583236228396854,5.863075791351854
11,8.365755194170122,9.868789744987735,0.8493762686395059,3.9205095750656787,6.195929154324908,7.135596553079861
11,6.2997035929442236,4.521357662165986,0.2817187130043336,4.562265110655069,5.960252271161623,3.8958864967638
10,7.165498764159052,8.048159475837267,0.6544495949778265,5.0,5.870651179947668,5.135995123784306
1,7.0250546888390435,6.943965206168973,0.619950094989937,3.250514203755597,7.492720804468654,5.305100430761308
6,6.846670767426288,3.277868022611041,0.5115893451196548,2.3369078261746123,5.30603283420098,5.024379982399134
2,9.265454240281096,8.099352569602898,0.3017454093989916,3.452874326794891,10.0,7.687017562396123
4,7.904981710960955,1.0,0.5508539099782972,2.7337870495935084,5.020116523236527,4.264885735996537
5,6.239116045664955,6.8010353382461455,0.36232602718299006,3.9259661298522297,5.157601483280626,3.796177526541925
8,8.417861947054776,7.628764955615399,0.5194410563811176,1.7028357036342783,10.0,6.881703337055645
6,9.622156197012632,9.613705463539413,1.0,5.0,8.082801215965791,7.376252170275167
11,8.532465260551147,10.000327183702368,0.7350175260229939,3.8560480947755127,6.000407685779185,6.095213398859506
2,5.980630034045987,5.887363547865922,0.35820615786793514,1.3159959822038354,6.515048367638694,4.982077290832072
5,7.0157659271337485,6.056881001101828,0.041467795904229665,2.290971097685028,6.19794778567181,4.778425804872187
5,8.766911149186623,4.370323909365421,0.7743067364022501,3.816081044113939,6.883032421003177,5.895288864843238
6,6.792330534381219,3.2972021365578223,0.11255802509878898,4.176344056171454,5.110825157868777,4.854455915092142
1,7.943819428146228,9.915259403048974,0.44757364319424764,1.7277623727680367,10.0,6.712366872782525
8,8.274634053429336,10.928713459861406,0.6290053509816504,3.713025850432949,7.41491598712433,6.463896308677639
3,6.573069528421917,4.544124313801372,0.6976759499369809,1.0526601273380767,4.0,5.1160441437793915
5,7.4404746439382,6.090387956910382,0.6552799149876926,2.910664134528954,9.44889688926504,6.462125451503645
7,5.0,1.286156875018702,0.21130439386590474,4.112046842103206,6.416606357665856,3.064161912174104
3,6.47561235866571,8.698760422734903,0.6106415878322227,2.4484842698970195,5.383229004536315,5.047538780214933
10,7.24743184860684,7.794195949960808,0.4296266670354128,1.4930777008619864,5.673523660995575,6.095846455925324
6,6.2522168180351505,10.825425763819368,0.6388669360951218,3.146214796377559,7.386760966861951,5.939742749107708
5,9.132411303931635,4.670959811606092,0.5356624614997626,2.395281133364522,8.022310421517963,7.2266535348383245
7,6.0698586220393675,3.721863200576843,0.5606104307037402,3.6295583660658357,4.0,4.043710288623511
10,7.0599555133030165,6.34230217821913,0.6872439176272149,2.1146735677819395,9.622828806219115,6.149318784585375
11,7.630740577286091,8.044061075006185,0.6721604686994456,2.2273631103468996,6.690532710776328,6.538808669198405
3,8.941273289066116,6.506015718609996,0.5020486106737574,1.0,10.0,7.319971700230308
2,6.064137848820561,2.232427007695348,0.46534420642069274,3.1699447110514827,8.162548931122965,4.992194807202179
4,8.66316375215496,9.574753588494682,0.6472913097954118,2.8390950617234014,6.56270030978425,7.132531203639223
